536,A017800,1,현대엘리베이
537,A017810,1,풀무원
538,A017900,1,광전자
539,A017940,1,E1
540,A017960,1,한국카본
541,A018260,1,삼성에스디에스
542,A018470,1,조일알미늄
543,A018500,1,동원금속
544,A018670,1,SK가스
545,A018880,1,한온시스템
546,A019170,1,신풍제약
547,A019175,1,신풍제약우
548,A019180,1,티에이치엔
549,A019440,1,세아특수강
550,A019490,1,하이트론
551,A019680,1,대교
552,A019685,1,대교우B
553,A020000,1,한섬
554,A020120,1,다우인큐브
555,A020150,1,일진머티리얼즈
556,A020560,1,아시아나항공
557,A020760,1,일진디스플
558,A021050,1,서원
559,A021240,1,코웨이
560,A021820,1,세원정공
561,A023000,1,삼원강재
562,A023150,1,MH에탄올
563,A023350,1,한국종합기술
564,A023450,1,동남합성
565,A023530,1,롯데쇼핑
566,A023590,1,다우기술
567,A023800,1,인지컨트롤스
568,A023810,1,인팩
569,A023960,1,에쓰씨엔지니어링
570,A024070,1,WISCOM
571,A024090,1,디씨엠
572,A024110,1,기업은행
573,A024720,1,한국콜마홀딩스
574,A024890,1,대원화성
575,A024900,1,덕양산업
576,A025000,1,KPX케미칼
577,A025530,1,SJM홀딩스
578,A025540,1,한국단자
579,A025560,1,미래산업
580,A025620,1,제이준코스메틱
581,A025750,1,한솔홈데코
582,A025820,1,이구산업
583,A025860,1,남해화학
584,A025890,1,한국주강
585,A026890,1,디피씨
586,A026940,1,부국철강
587,A026960,1,동서
588,A027390,1,한화갤러리아타임월드
589,A027410,1,BGF
590,A027740,1,마니커
591,A027970,1,세하
592,A028050,1,삼성엔지니어링
593,A028100,1,동아지질
594,A028260,1,삼성물산
595,A02826K,1,삼성물산우B
596,A028670,1,팬오션
597,A029460,1,케이씨
598,A029530,1,신도리코
599,A029780,1,삼성카드
600,A030000,1,제일기획
601,A030200,1,KT
602,A030210,1,KTB투자증권
603,A030610,1,교보증권
604,A030720,1,동원수산
605,A030790,1,동양네트웍스
606,A031430,1,신세계인터내셔날
607,A031440,1,신세계푸드
608,A031820,1,콤텍시스템
609,A032350,1,롯데관광개발
610,A032560,1,황금에스티
611,A032640,1,LG유플러스
612,A032830,1,삼성생명
613,A033180,1,필룩스
614,A033240,1,자화전자
615,A033250,1,체시스
616,A033270,1,유나이티드제약
617,A033530,1,세종공업
618,A033660,1,아주캐피탈
619,A033780,1,KT&G
620,A033920,1,무학
621,A034020,1,두산중공업
622,A034120,1,SBS
623,A034220,1,LG디스플레이
624,A034300,1,신세계건설
625,A034310,1,NICE
626,A034590,1,인천도시가스
627,A034730,1,SK
628,A03473K,1,SK우
629,A034830,1,한국토지신탁
630,A035000,1,지투알
631,A035150,1,백산
632,A035250,1,강원랜드
633,A035420,1,NAVER
634,A035510,1,신세계 I&C
635,A035720,1,카카오
636,A036460,1,한국가스공사
637,A036530,1,S&T홀딩스
638,A036570,1,엔씨소프트
639,A036580,1,팜스코
640,A037270,1,YG PLUS
641,A037560,1,CJ헬로
642,A037710,1,광주신세계
643,A039130,1,하나투어
644,A039490,1,키움증권
645,A039570,1,아이콘트롤스
646,A041650,1,상신브레이크
647,A042660,1,대우조선해양
648,A042670,1,두산인프라코어
649,A042700,1,한미반도체
650,A044380,1,주연테크
651,A044450,1,KSS해운
652,A044820,1,코스맥스비티아이
653,A047040,1,대우건설
654,A047050,1,포스코대우
655,A047400,1,유니온머티리얼
656,A047810,1,한국항공우주
657,A049770,1,동원F&B
658,A049800,1,우진플라임
659,A051600,1,한전KPS
660,A051630,1,진양화학
661,A051900,1,LG생활건강
662,A051905,1,LG생활건강우
663,A051910,1,LG화학
664,A051915,1,LG화학우
665,A052690,1,한전기술
666,A053210,1,스카이라이프
667,A053690,1,한미글로벌
668,A055490,1,테이팩스
669,A055550,1,신한지주
670,A057050,1,현대홈쇼핑
671,A058430,1,포스코강판
672,A058650,1,세아홀딩스
673,A058730,1,동아에스텍
674,A058850,1,KTcs
675,A058860,1,케이티스
676,A060980,1,한라홀딩스
677,A063160,1,종근당바이오
678,A064350,1,현대로템
679,A064960,1,S&T모티브
680,A066570,1,LG전자
681,A066575,1,LG전자우
682,A067830,1,세이브존I&C
683,A068290,1,삼성출판사
684,A068400,1,AJ렌터카
685,A069260,1,휴켐스
686,A069460,1,대호에이엘
687,A069500,10,KODEX 200
688,A069620,1,대웅제약
689,A069640,1,한세엠케이
